1.01367889077959, 4.6920743104191684
1.1170848611214317, 4.9119946114833315
1.1058303651676962, 4.682549533265578
1.2177829828127504, 5.119158514573936
1.1926507625250853, 4.863520299183806
1.3059996146305655, 5.349340629119051
1.394427797124203, 5.605715880836542
1.3879966565792108, 5.353110853409015
1.5059276963229968, 5.853365756340119
1.4820520870497158, 5.580940121216784
1.6084747709210014, 6.072316571158291
1.5833425506333363, 5.842701407634222
1.6974007197106906, 6.32801481665653
1.7171906632259781, 6.121428703356495
1.8095325332223235, 6.527464850854889
1.7859234778005777, 6.308054805709668
1.8863627610179492, 6.789946498569657
2.015377385102249, 7.16605013341127
2.0344681447452606, 6.933088291360021
1.9711403254963415, 6.678398551678043
2.17041380895473, 7.295545796268574
2.1549101665694814, 7.051327594302393
2.297637637982765, 7.505370319507949
2.2562006301531023, 7.292083345390036
2.3987307824814827, 7.741924963529634
2.4551640407637856, 7.648369540791549
2.479521985577942, 8.067903172241014
2.5518034116318318, 7.8741905870897675
2.637486875214303, 8.16025827867454
2.7216544270968828, 8.083830446282288
2.750086837927373, 8.370509230074745
2.896099114379785, 8.562110327637606
2.8277682460892475, 8.363365647209552
3.017257208575612, 8.784399674039715
3.023114140143373, 8.576652621327463
3.153725527395937, 8.982589552397174
3.144300944788062, 8.769338012718078
3.21749536311575, 9.237195916928998
3.3125154646680035, 9.04491447814088
3.3666059503232026, 9.368861382336853
3.3631606964598135, 9.155112748101802
3.525776678811749, 9.556295389895018
3.4499810938172026, 9.352241618119873
3.6749906236351033, 9.752736386338553
3.818244279274795, 9.92869813998583
3.907692136025895, 9.689112575805629
3.934728312395959, 10.07289306097282
3.974242724013745, 9.461868139781878
4.048881057069563, 9.200774353391354
3.999843610414001, 9.806607505407426
4.10384721141504, 8.876816335155526
4.057723875318926, 9.439495380259018
4.148402957003311, 8.585701159623376
4.190124981288944, 8.289199949391278
4.151779305789432, 9.209242396836272
4.187954471355011, 8.831142760899972
4.2747748687124005, 8.605737208707179
4.3254201005042106, 8.297925325605192
4.347125199843557, 8.09592454238126
4.386083070452642, 7.908452870244774
4.522833146876369, 7.904244660715474
4.58226377601982, 7.708405233052354
4.618955729664906, 7.526145024779174
4.7710130222355165, 7.542445247777821
4.804379292592474, 7.396012270960219
4.896987716440355, 7.708269940990249
4.935066838088334, 7.097803404252726
4.927535634029066, 7.402161925690959
5.075080839224743, 7.148524805118365
5.109215354425084, 6.929710930777584
5.207290247736209, 6.830500171604554
5.273209438322375, 7.021067872079052
5.3591254565406246, 6.817035084854687
5.504730497942079, 6.8306960274118245
5.504730497942079, 6.662357961062563
5.65264673047689, 6.692617683285904
5.776446185967982, 6.5983620760368265
5.9069983390313165, 6.711167186792522
5.925395994661809, 6.48893323960447
6.034557538225634, 6.3736815669767175
6.17035354434873, 6.449511662511011
6.221555317149241, 6.226021354125855
6.34229197833101, 6.526284258728707
6.382952209672592, 6.260326252060905
6.452519835760244, 6.686154441645967
6.499949497279559, 6.371610015169046
6.544508113912718, 6.224955984624767
6.6885197254023545, 6.34637259543215
6.8504466569816085, 6.36578330490274
6.985939095281779, 6.362698575938224
7.042691822558687, 6.218031082867691
7.077515388531706, 6.060794381945934
7.226668378863629, 6.1925978073235255
7.389284361215568, 6.278364930620817
7.3134887762210194, 6.123852418971471
7.54179426556823, 5.488838927847686
7.551864077737362, 6.252947166463891
7.694051517970909, 5.535859010778226
7.6981513700683415, 6.3573370232141855
7.811672484866991, 6.083589061612478
7.848881226591589, 5.635877675156246
7.863351292817818, 6.325828720219494
7.950933272608166, 5.933859032518292
8.010463632784505, 5.79907452656465
8.033776517260101, 6.351741531609241
8.108438039524614, 5.932984814292089
8.1310475180031, 6.460748889453173
8.251872570992134, 5.980368454564876
8.319158378944111, 5.829774924354349
8.413213809414616, 6.147550971651239
8.570455195739665, 6.0850729691318515
8.718787560897976, 6.127844421160843
8.83904718692943, 6.351143083309245
8.998045652724805, 6.340371013909352
9.156010542361168, 6.309670616119652
9.129482087613075, 6.082649253516874
9.297955001532772, 6.453477742608245
9.34653308100655, 6.271675988479167
9.39627393365922, 6.022056363142467
9.441701593494457, 5.580194362566022
9.521982633999606, 6.454689600415732
9.536452700225837, 6.1226405611639825
9.585289173739369, 6.821882516084639
9.527408908834444, 5.59063498367669
9.672109571096758, 6.490494490182428
9.698003373817382, 6.195288247623403
9.777534339316446, 6.936835885252085
9.800531408854564, 6.417606751506595
9.876392858996498, 6.970156883118481
9.883372537999739, 6.339078365581365
9.894948590980723, 6.769530258801152
9.947040829395156, 7.093338664961982
